time,filtered_x,filtered_y,gt_x,gt_y,position_error,yaw_error_rad
43.589298129,3.882066163579706,0.5135851024182959,4.374278871125947,0.1892104444237397,0.5894847480801235,-0.006909718008961008
43.62,3.8786191993513066,0.5203829566745146,4.374278871125947,0.1892104444237397,0.5961155450868848,0.011622831855976345
43.65,3.878585246360204,0.5271183391284909,4.3801746072967305,0.18282866135793618,0.6083808586930274,0.005554679166991816
43.69,3.87581941043694,0.5356998129573709,4.385274971507185,0.18239117694285234,0.6199773874810577,0.014227200257671324
43.72045279,3.8711659938873937,0.5406870295454006,4.3902238353429475,0.18604632275251465,0.6286422461870158,0.01231654461342657
43.750646122,3.8666331014614452,0.5445437772322861,4.395049175806067,0.19816499167452406,0.6318241928814144,0.0052165491080167214
43.780848863,3.8658169074985755,0.5519946203938308,4.396467567129157,0.21309467348556854,0.6296374326394473,0.008051118019107184
43.82108819,3.8611809162718322,0.5588284620356561,4.394825186736194,0.23528430116729604,0.6240649256539352,0.006736743146016799
43.85,3.8558161459933857,0.5625575973855877,4.3948303574773036,0.25290470388367137,0.6216278908122921,0.005268126308352716
43.881475955,3.854467189294634,0.5676130020563589,4.396212952173007,0.2718733653503902,0.6172117985875264,0.004098409032335049
43.92,3.8499137568905453,0.5732233485299983,4.397139827248015,0.29070816325728854,0.6158499833470421,0.012223274368252213
43.95,3.8445922930006122,0.577594261654714,4.398949547401296,0.3154254788752109,0.6132246213018118,0.005400133695286247
43.982194002,3.8428073627598556,0.5830291370396001,4.400781609889023,0.3337691455437568,0.6111184859091313,0.005291049781063429
44.03,3.8380217011324174,0.590521466573502,4.402651478983957,0.3520225647771711,0.6129343457457209,0.010824505679275287
44.05,3.835413984104511,0.5936120184593765,4.406429134949011,0.3763224855519538,0.6109607545539182,0.0027678968547530935
44.08,3.8294076200054046,0.5973203595921022,4.41066741173363,0.39523963544172913,0.6153857038907222,0.0012615760316194713
44.11,3.823197667724343,0.6006809785967445,4.415289023990255,0.41414145428152693,0.6207810953118293,0.0010326097573354345
44.14,3.8207519300618906,0.6050741369174807,4.422675754894511,0.4382704489119251,0.6246084863603649,0.00013433630531389795
44.173584919,3.8144011558476874,0.6089947074393178,4.42915703146997,0.45589636985835424,0.6335328622748577,0.0010461555108420837
44.21,3.8120747014075334,0.6144630793405503,4.435759436359332,0.4734996832565872,0.6394163961358977,0.0027529356251432264
44.24,3.8053966909539034,0.617220954301555,4.444237680051117,0.4972088218145907,0.6500159392620882,0.0001346677963494081
44.274357251,3.7988119110392318,0.620542246333346,4.450187207892537,0.5150158552386506,0.6598678629606095,0.0018851187385597878
44.304571476,3.796002516545336,0.6244735834803149,4.45551237287572,0.5334052869643449,0.6657677412035257,0.0012065120504682891
