time,filtered_x,filtered_y,gt_x,gt_y,position_error,yaw_error_rad
24.333117767,1.701042099545485e-05,-6.796657331898562e-08,0.0017557585454603952,0.00021070212828044887,0.0017514762553957203,0.00020714976531389996
24.37,0.0008225650424419923,-1.0243471878505983e-07,0.0017577695048087705,0.0002107072560311174,0.0009586699703989918,0.0002146678575290381
24.4,0.0005570763108965152,-1.1128170939980962e-07,0.0017597806669504834,0.00021071238419745342,0.0012210423359481008,0.0001350485399146288
24.44,2.471726240008698e-05,-1.699524721019991e-07,0.0017624625319800913,0.0002107192223976817,0.0017504950345616352,0.00013504881766418408
24.47,0.0008298995211639688,-1.7324815885571732e-07,0.0017644741674196496,0.0002107243515321322,0.0009580749276436321,0.00014334507652212413
24.5,0.0005643511208987048,-1.5778947712192414e-07,0.0017664860057466925,0.00021072948108136202,0.0012204924097478408,0.0001350486414066125
24.534639787,3.05288308951191e-05,-2.2234769142654974e-07,0.0017691687725056582,0.0002107363211263369,0.0017513915628758925,0.0001359793746912119
24.56484647,3.315613659760467e-05,-2.542664669374168e-07,0.0017711810843517029,0.00021074145164412528,0.0017507855128703913,0.0001657293485007976
24.6,0.0005714886901710069,-1.5427545483757927e-07,0.0017731935991820436,0.0002107465825758048,0.0012200712521239427,0.00013504830517266817
24.635372439,3.700852353197757e-05,-1.0763186137761388e-07,0.0017758772680895873,0.0002107534244633058,0.0017516069467416822,0.0001361552228692166
24.67,3.942188838711065e-05,-2.761312304984967e-08,0.001777890256659198,0.00021075855636309981,0.001751200467316423,0.0002123968695696194
24.7,0.0005768901156821082,-1.1672985764782902e-07,0.0017799034483072518,0.00021076368867678497,0.0012213564710579431,0.00013504814767773134
24.736201654,4.401511807132373e-05,2.6983053342161938e-08,0.0017799034483072518,0.00021076368867678497,0.0017486332531855557,0.00031528093577215684
24.766421771,4.54336293843155e-05,1.366512357524283e-07,0.001784601685395515,0.00021077566568639128,0.001751877370553804,0.00022362873644415655
24.8,0.0005830634063131078,3.975314422446182e-08,0.0017866155541783613,0.00021078079938074978,0.0012218631515844686,0.00013504820533175033
24.836939202,4.982282823987489e-05,1.005545518912186e-07,0.0017893010286522681,0.00021078764495019442,0.0017521910454543596,8.1092149130258e-05
24.87,5.2408051645984924e-05,9.06337908807526e-08,0.0017913153716184738,0.00021079277961044696,0.0017516261192694269,0.00022578698854286628
24.9,0.0005911874816657736,8.298343043832169e-08,0.0017933299178523043,0.00021079791468459064,0.0012204700812121245,0.00021448245308898012
24.937727034,5.724581504569884e-05,2.159510639888824e-07,0.0017960162957439962,0.00021080476209345278,0.0017514766432580797,5.362237660311139e-05
24.967952141,6.0656358465307395e-05,2.223562644796857e-07,0.0017980313163823425,0.00021080989813260231,0.0017500910996823215,8.156118585975028e-05
24.998169437,0.0005976991587867415,5.0143827024484344e-08,0.0018000465403851251,0.0002108150345851989,0.0012206805746028705,0.00020923516871977128
25.04,0.0012120931036094355,-5.688634422394067e-08,0.0018027338221138223,0.0002108218838312581,0.0006271573280015964,0.00010603095116634646
25.068796667,6.658883459212423e-05,2.967050687132268e-07,0.0018027338221138223,0.0002108218838312581,0.0017488625642370294,0.00015847942653313067
25.099005125,0.0006051276603850902,1.4620626913024752e-07,0.0018067654228310914,0.00021083215907946595,0.0012199679843536188,0.00017323398617334843
25.139320108,7.072156013045466e-05,3.646882876197248e-07,0.0018094536088231195,0.00021083901016272222,0.0017514247278486664,0.0001747023777175295
25.17,0.0008763879472721829,1.1310996494917905e-07,0.0018114699857587624,0.0002108441489574453,0.0009585332490295127,8.176755463337391e-05
25.2,0.0006108369064870362,2.5366761845826225e-07,0.0018134865662498,0.00021084928816517134,0.0012209491060322488,0.00040400594676687093
25.240230958,7.765656243564258e-05,4.892683944169319e-07,0.0018161756569252674,0.00021085614108384831,0.0017512004063013906,0.00013831980881442294
25.270390327,0.0008830037521434899,1.212516073032004e-07,0.0018181927124851782,0.00021086128125480386,0.0009586395316493043,0.0001630921916884416
25.300598121,0.0006154712824696433,1.6595376192860708e-07,0.0018202099716946307,0.00021086642183876236,0.0012230249370161416,0.00013514932327402497
25.330856297,0.0012181066389510267,-5.159579562921984e-08,0.0018228999674780866,0.00021087327659152777,0.0006405187522800396,0.00021070665846103723
25.37,0.0008898408473993025,-3.750696381379656e-09,0.001824917701979345,0.0002108784181378276,0.0009585614289671404,0.00019859364059727805
25.4,8.806120426540193e-05,8.214057215618741e-08,0.0018269356402260684,0.0002108835600962422,0.0017516054186119932,0.0001350486874574417
25.44,9.055287328930373e-05,-1.2056671526051447e-08,0.0018296265415393975,0.00021089041668220787,0.0017518153660895772,0.0001350488212588445
25.47,9.393916378300404e-05,1.4286353566357975e-09,0.0018316449552999714,0.0002108955596029638,0.0017504564411456205,0.0001525171356552511
25.51,9.625702546276944e-05,-2.0890603933873463e-07,0.001833663572899269,0.00021090070293539043,0.0017501853553485926,0.00024289825699995007
25.53,0.0012453562811199559,-1.8063865770993315e-07,0.001833663572899269,0.00021090070293539043,0.0006250286412073073,0.00017278014280462225
25.562603465,9.96708013640494e-05,-1.5013864295082632e-07,0.0018383744735031016,0.00021091270564710385,0.0017514673801557461,0.0001477860828991464
25.6,0.0006376626110775295,-7.406898471467283e-08,0.0018403937707747176,0.0002109178503530984,0.0012210977981031647,0.00013504859577810675
25.64,0.0006375417606894444,-7.411518359095354e-08,0.0018437597194935762,0.000210926425777469,0.0012245337857435647,0.00013505277608188092
25.67,0.00010446311671446502,8.4987744099636e-08,0.0018451062576492205,0.0002109298562675832,0.0017533665055161445,0.00015340563644501424
25.693652102,0.0006430230529792463,1.3965336644578405e-08,0.0018471262349093465,0.00021093500234536933,0.0012224369744845858,9.439599069163767e-05
25.73,0.001258476167619447,-7.26379994971893e-08,0.0018471262349093465,0.00021093500234536933,0.000625326415565752,0.00018157128716647723
25.76,0.00011295201566430292,1.5363956217329507e-07,0.0018518403087961488,0.00021094701146129324,0.0017516182065814415,0.00013505302803311616
25.79451319,0.0006515212120845191,6.239169928470442e-08,0.0018538609663627525,0.00021095215891087093,0.001220694629558269,0.00021113416856971163
25.83,0.0006571879651221286,9.063104564340266e-08,0.0018538609663627525,0.00021095215891087093,0.001215108577795376,0.0001150864072147446
25.86,0.0001196788726486484,1.947201224426779e-07,0.0018585766280017069,0.00021096417122512534,0.0017516247215342761,0.0001350531073179199
25.895380802,0.0006575417796030337,1.131137075611293e-07,0.0018585766280017069,0.00021096417122512534,0.0012194026716078241,0.00020956620748173988
25.93,0.00127196257733886,-3.6655509667545144e-08,0.0018605979661936445,0.00021096932004516233,0.0006253120362923368,0.00018020346153563847
25.97,0.0001266204319931955,3.356534856019011e-07,0.001865315216327268,0.00021098133555597087,0.0017514083351535693,0.00010995083815226468
26.0,0.00012841666833193752,4.3690437283602896e-07,0.0018673372354625073,0.000210986485745579,0.0017516209250308529,0.0001350492409241872
26.026461975,0.0006658663130525188,2.3362182782530632e-07,0.0018673372354625073,0.000210986485745579,0.0012198152102044979,0.00022611621997433446
26.06,0.0009362647279710706,1.297394887283444e-07,0.0018700335788484068,0.00021099335330321267,0.0009572814270107223,0.00013504106644187915
26.09699618,0.0006711391910749468,1.9801543468756097e-07,0.0018740787752271615,0.0002110036560081241,0.0012212709204831988,8.357580299492957e-05
26.127250224,0.0006744083892634839,2.022288742375579e-07,0.0018740787752271615,0.0002110036560081241,0.0012180501946307148,0.00015813501083109633
26.157531679,0.00014027379977250208,4.78022046202809e-07,0.0018767760271094502,0.00021101052539096443,0.0017492180883214058,0.00016651536025611845
